event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_20,79,3,-1,4,1,-1.61167,0.967616,1,-1250.16,-1250.16,113108,113108,739.99,739.99,4.18464e+10,0
evt_21,6,0,-1,4,1,0.720888,0.99397,1,-539.041,-539.041,23775,23775,312.49,312.49,4.18586e+10,0
evt_21,43,1,-1,2,3,-0.532057,0.949193,1,-27.7975,-27.7975,886,886,129.99,129.99,4.18586e+10,0
evt_21,63,2,-1,4,2,-22.4594,0.667101,1,-25.234,-25.234,19375,19375,2507.49,2507.49,4.18586e+10,0
evt_21,78,3,-1,4,1,-4.21873,1.39816,1,-16.0907,-16.0907,338,338,62.49,62.49,4.18586e+10,0
evt_21,82,3,-1,2,2,-24.8234,1.47892,1,-27.9021,-27.9021,19721,19721,2507.49,2507.49,4.18586e+10,0
evt_21,83,3,-1,2,2,-14.0627,0.749212,4,-16.0529,-15.2857,1410,290,259.99,54.99,4.18586e+10,0
evt_22,18,0,-1,2,3,20.8614,1.03821,2,-104.272,-43.805,3555,1140,189.99,132.49,4.18596e+10,0
evt_22,19,0,-1,2,3,12.3016,0.804328,2,-197.48,-16.971,8145,305,244.99,72.49,4.18596e+10,0
evt_22,22,0,-1,4,3,3.33534,0.931996,1,-17.5768,-17.5768,299,299,64.99,64.99,4.18596e+10,0
evt_22,48,2,-1,1,1,16.1239,0.939299,2,-44.3762,-43.0831,1034,1013,127.49,124.99,4.18596e+10,0
evt_22,66,2,-1,2,3,5.30233,0.710355,2,-1250.5,-19.8976,118778,188,454.99,77.49,4.18596e+10,0
evt_22,67,2,-1,2,3,3.14177,0.590118,3,-1250.19,-36.0281,114420,486,437.49,109.99,4.18596e+10,0
evt_22,69,2,-1,3,3,-54.7174,6.96678,3,-285.606,-27.8339,10794,482,247.49,89.99,4.18596e+10,0
evt_22,80,3,-1,1,2,-0.493518,1.25646,3,-17.0905,-16.3898,409,350,79.99,67.49,4.18596e+10,0
evt_22,90,3,-1,2,3,3.72927,0.619794,1,-81.8903,-81.8903,3124,3124,209.99,209.99,1.49602e+14,4.62506e+18
evt_23,8,0,-1,1,2,16.0854,0.781702,3,-162.3,-22.1919,8267,360,272.49,82.49,4.18664e+10,0
evt_23,9,0,-1,1,2,6.26341,0.977238,3,-125.204,-23.1449,4754,468,242.49,94.99,4.18664e+10,0
evt_23,40,1,-1,1,3,1.37133,0.967977,2,-1250.16,-36.3722,75792,867,399.99,122.49,4.18664e+10,0
evt_23,41,1,-1,1,3,0.251585,0.790559,2,-1250.04,-66.1854,92060,2337,449.99,174.99,4.18664e+10,0
evt_23,54,2,-1,4,1,-0.662713,1.11538,1,-81.1304,-81.1304,3404,3404,219.99,219.99,4.18664e+10,0
evt_23,55,2,-1,4,1,-0.797872,0.807198,1,-151.658,-151.658,6873,6873,264.99,264.99,4.18664e+10,0
evt_23,56,2,-1,1,2,-12.9671,0.692757,7,-18.9862,-16.474,1224,593,194.99,104.99,4.18664e+10,0
