event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_20,54,2,-1,4,1,2.16953,0.896192,2,-41.6861,-24.7408,520,498,94.99,89.99,6.08824e+11,0
evt_20,76,3,-1,3,1,-279.311,17.4435,1,-239.497,-239.497,6523,6523,212.49,212.49,6.08824e+11,0
evt_20,77,3,-1,3,1,-230.574,13.0346,2,-201.898,-19.8244,5332,572,207.49,104.99,6.08824e+11,0
evt_20,78,3,-1,4,1,-451.642,26.9416,2,-390.791,-20.9714,12491,854,362.49,144.99,6.08824e+11,0
evt_20,79,3,-1,4,1,-213.848,5.57975,3,-214.005,-34.3092,6581,1543,227.49,179.99,6.08824e+11,0
evt_21,32,1,-1,1,2,4.75621,1.26949,4,-74.8381,-18.6064,3332,407,234.99,82.49,6.08833e+11,0
evt_21,56,2,-1,1,2,-13.9487,0.705522,4,-23.489,-18.4143,5486,746,762.49,124.99,6.08833e+11,0
evt_21,80,3,-1,1,2,-9.97224,1.4238,2,-237.835,-20.8124,13798,976,494.99,159.99,6.08833e+11,0
evt_21,81,3,-1,1,2,-6.94907,0.917088,1,-142.962,-142.962,6795,6795,269.99,269.99,6.08833e+11,0
evt_22,14,0,-1,4,2,0.145553,0.766385,1,-19.7332,-19.7332,586,586,104.99,104.99,6.08833e+11,0
evt_22,22,0,-1,4,3,-10.9882,2.34501,2,-23.6763,-20.9706,794,583,124.99,104.99,6.08833e+11,0
evt_22,32,1,-1,1,2,4.58204,0.604364,3,-53.1843,-33.4734,2637,827,207.49,79.99,6.08833e+11,0
evt_22,33,1,-1,1,2,1.39758,0.973407,3,-91.1937,-52.9156,4775,1603,279.99,152.49,6.08833e+11,0
evt_22,52,2,-1,3,1,5.64806,0.930774,1,-29.3578,-29.3578,896,896,124.99,124.99,6.08833e+11,0
evt_22,54,2,-1,4,1,0.904285,1.25291,1,-42.515,-42.515,201,201,62.49,62.49,6.08833e+11,0
evt_22,72,3,-1,1,1,-11.2238,1.0557,5,-23.143,-16.2706,4930,425,704.99,82.49,6.08833e+11,0
evt_22,80,3,-1,1,2,0.270773,1.47949,1,-16.2678,-16.2678,286,286,54.99,54.99,6.08833e+11,0
evt_22,86,3,-1,4,2,-0.822115,1.05755,4,-1234.68,-40.6053,101019,592,437.49,104.99,6.08833e+11,0
evt_22,87,3,-1,4,2,0.414515,0.838623,1,-1250.23,-1250.23,114026,114026,419.99,419.99,6.08833e+11,0
evt_23,12,0,-1,3,2,-2.45592,0.895344,2,-1250.27,-106.293,104609,2760,602.49,162.49,6.08837e+11,0
evt_23,13,0,-1,3,2,-0.220042,0.762795,3,-1250.19,-47.428,107643,579,397.49,112.49,6.08837e+11,0
evt_23,32,1,-1,1,2,7.83275,0.790097,3,-88.3718,-31.2628,3600,906,222.49,129.99,6.08837e+11,0
